symbol,trade_date,previous_close,open,close,gap_pct,first10_return_pct,first10_range_pct,first10_volume,day_volume,traded_value,day_range_pct,post10_max_up_pct,post10_max_down_pct,first10_direction,close_continuation_after10,reversal_flag,bars,session_coverage_pct,opening10_complete,opening10_missing_bars,batch_number
ADANIPORTS,2026-06-11,1820.0,1814.6,1792.1,-0.0029670329670330453,-0.09368455858039804,0.936845585804034,182423.0,2212821.0,3983772286.9,2.1327014218009506,0.330961442991895,-1.7209995035578407,-1,1.0,1,375,100.0,True,0,1
ADANIPORTS,2026-06-12,1792.1,1804.0,1809.4,0.006640254450086536,0.3325942350332678,0.7039911308204017,119459.0,2310085.0,4160122723.1000004,2.2228381374722788,0.44198895027625085,-1.7734806629834177,1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-06-15,1809.4,1839.0,1809.0,0.01635901403780249,-0.36432843936922144,0.6416530723219116,125969.0,1390751.0,2529712169.3,2.251223491027725,0.2237624843093533,-1.8228456038858143,-1,1.0,0,375,100.0,True,0,1
ADANIPORTS,2026-06-16,1809.0,1804.8,1821.0,-0.002321724709784423,0.12189716312056564,0.581781914893617,129140.0,2208352.0,4007414050.1,1.7121010638297924,1.1621472053126691,-0.5478693967902681,1,1.0,1,375,100.0,True,0,1
ADANIPORTS,2026-06-17,1821.0,1824.0,1825.0,0.0016474464579900872,-0.5482456140350922,0.9703947368421078,109964.0,2692204.0,4893614201.6,1.4638157894736867,1.0474090407938341,-0.3142227122381547,-1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-06-18,1825.0,1833.0,1845.1,0.004383561643835687,0.060010911074726,1.0310965630114615,146667.0,1638592.0,3006486101.4,1.609383524277141,0.8396488741071906,-0.7687694236955367,1,1.0,1,375,100.0,True,0,1
ADANIPORTS,2026-06-19,1845.1,1842.1,1836.8,-0.0016259281339764398,0.16828619510342868,0.6514304326583791,117343.0,4375309.0,8034686879.9,1.0314315183757667,0.2059397355300252,-0.8237589421201008,1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-06-22,1836.8,1835.3,1828.0,-0.000816637630661976,-0.28333242521658697,0.4249986378248763,49396.0,1521036.0,2774579640.0,1.5637770391761592,0.10381946341730952,-1.2021201027266226,-1,1.0,0,375,100.0,True,0,1
ADANIPORTS,2026-06-23,1828.0,1832.6,1786.0,0.0025164113785558495,0.29466331987340055,0.5456728145803776,95876.0,3296378.0,5937704323.299999,3.43228200371058,0.05440696409140244,-3.2045701849836794,1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-06-24,1786.0,1786.0,1809.8,0.0,0.30235162374021574,1.13101903695409,186016.0,2131627.0,3839408328.0,2.4076147816349383,1.4848721670202014,-0.91548509545607,1,1.0,1,375,100.0,True,0,1
ADANIPORTS,2026-06-25,1809.8,1813.3,1795.0,0.001933915349762394,0.20404786852699086,0.5955991838085234,67698.0,1839830.0,3330284603.1,2.233496939281972,0.7925151348376458,-1.4364336818932233,1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-06-29,1795.0,1809.5,1782.3,0.008077994428969282,-1.6910748825642363,1.7408123791102514,180407.0,1667854.0,2970884671.2,2.1552915169936444,0.8938107819438823,-0.47220192253640825,-1,0.0,0,375,100.0,True,0,1
ADANIPORTS,2026-06-30,1782.3,1786.9,1810.1,0.0025809347472367516,0.005596284067377333,0.8674240304437854,173628.0,2221217.0,3999636382.3999996,1.885947730706813,1.6396194739787262,-0.24622271964186426,1,1.0,0,375,100.0,True,0,1
ADANIPORTS,2026-07-01,1810.1,1829.5,1844.1,0.010717639909397336,-0.6067231484012003,0.7707023776988198,176306.0,4079864.0,7556950593.9,3.62394096747745,3.481082270127578,-0.14848218213814324,-1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-02,1844.1,1858.5,1882.9,0.007808687164470474,-0.24751143395210784,1.3182674199623352,307612.0,3074070.0,5749366113.8,2.2867904223836426,1.839365661578296,-0.4530988726468621,-1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-03,1882.9,1885.0,1869.4,0.0011153008656858976,-0.5888594164456196,1.230769230769221,196449.0,1618139.0,3036181113.5,1.3846153846153797,0.6777309354821348,-0.4749453012434013,-1,1.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-06,1869.4,1872.8,1864.0,0.001818765379266063,0.026697992310986685,0.5926954293037116,74267.0,1037918.0,1944112078.5999997,1.292182827851348,0.5444936742646789,-0.7473442587946355,1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-07,1864.0,1872.0,1831.0,0.0042918454935623185,0.08012820512821595,1.0416666666666665,123351.0,1779447.0,3305536622.9999995,2.7670940170940144,0.20816653322659473,-2.391246330397645,1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-08,1831.0,1824.9,1800.9,-0.0033315128345166034,0.18631157871662474,0.5972930023562985,69534.0,1406565.0,2549835091.8,3.6823935558112795,1.2087731772685073,-2.4667724115298273,1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-09,1800.9,1795.3,1802.0,-0.0031095563329447407,0.685122263688509,1.047178744499524,129260.0,1099604.0,1989442384.3,1.4315156241296745,0.741314450099595,-0.6362026997123293,1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-10,1802.0,1800.1,1830.0,-0.0010543840177581476,0.7944003110938347,1.022165435253602,67011.0,1473288.0,2704326157.1,2.9331703794233754,2.1219135802469147,-0.11022927689594564,1,1.0,0,375,100.0,True,0,1
ADANIPORTS,2026-07-13,1830.0,1811.0,1810.0,-0.01038251366120213,0.1766979569298721,0.6902263942573164,73870.0,1151620.0,2088949356.6999998,1.0381004969630139,0.6449123580641647,-0.3858450005512104,1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-14,1810.0,1819.3,1820.0,0.0051381215469612496,0.06046281536855602,0.9014456109492712,134690.0,1624348.0,2959509212.1,1.7754081240037478,1.1261261261261257,-0.5163700285651607,1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-15,1820.0,1826.0,1830.6,0.003296703296703285,0.18072289156625398,0.6571741511500547,91503.0,902005.0,1650763912.6,1.1391018619934257,0.4482588968457879,-0.6614552014431729,1,1.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-16,1830.6,1828.5,1826.7,-0.0011471648639789223,-0.37735849056603765,0.9953513809133193,99990.0,1934087.0,3556501963.6,2.3079026524473636,2.091567852437426,-0.14273166447078545,-1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-17,1826.7,1825.6,1836.5,-0.0006021787923579103,0.17528483786153348,0.6682734443470665,70498.0,955358.0,1751979562.5,1.336546888694133,0.694444444444442,-0.3937007874015741,1,1.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-20,1836.5,1836.1,1842.0,-0.00021780560849449238,0.17972877294265555,0.7570393769402588,53725.0,750166.0,1382330459.1,1.399705898371551,0.7774274219854327,-0.39686854409047845,1,1.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-21,1842.0,1840.0,1845.6,-0.0010857763300760048,-0.01630434782607937,0.5326086956521838,69319.0,1368640.0,2524718878.8,1.3260869565217441,0.9621133880524102,-0.3641898135565591,-1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-22,1845.6,1837.1,1818.0,-0.004605548331165998,-0.08165042730390315,0.6967503129933023,62755.0,1432570.0,2619076062.4,1.9215067225518456,0.6319459577249997,-1.2911309653519165,-1,1.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-23,1818.0,1818.3,1780.0,0.00016501650165023918,-0.016498927569708055,0.7149535280206787,40438.0,2588466.0,4634726043.6,3.1072980256283342,0.4125412541254203,-2.6952695269526927,-1,1.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-24,1780.0,1764.9,1773.5,-0.008483146067415626,0.14165108504731183,1.1218765935747042,146772.0,1672030.0,2962810918.0,1.6828148903620628,0.9901550299875606,-0.2998755233676653,1,1.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-27,1773.5,1784.0,1767.8,0.005920496193966729,-0.627802690582957,0.7343049327354209,108329.0,2258437.0,3983760154.6000004,1.844170403587449,0.30460288808664693,-1.1676444043321355,-1,1.0,0,375,100.0,True,0,1
ADANIPORTS,2026-07-28,1767.8,1770.4,1779.0,0.0014707546102501468,-0.2654767284229531,0.49141436963398355,56500.0,1774740.0,3143389836.8999996,1.3612742882964248,0.9797813898170693,-0.38511638443676777,-1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-07-29,1779.0,1785.0,1722.0,0.003372681281618828,-0.28571428571427804,1.159663865546221,94704.0,5072065.0,8779874788.8,4.868347338935579,0.06741951795043999,-4.202483285577852,-1,1.0,0,375,100.0,True,0,1
ADANIPORTS,2026-07-30,1722.0,1726.7,1661.5,0.002729384436701565,-3.289511785486765,3.4574622111542275,1269891.0,5309522.0,8868298368.5,4.013436034053394,0.8443619378405876,-0.688663991855798,-1,1.0,0,375,100.0,True,0,1
ADANIPORTS,2026-07-31,1661.5,1674.0,1691.0,0.007523322299127333,-0.7168458781361964,1.4336917562724014,294121.0,4680135.0,7908742532.6,3.4707287933094326,2.7737665463297256,-0.006016847172074513,-1,0.0,1,375,100.0,True,0,1
ADANIPORTS,2026-08-03,1691.0,1713.4,1696.1,0.01324659964518049,-0.30932648535078044,0.7879070853274192,154503.0,1623404.0,2766786651.8,1.3481965682269252,0.3278496575142009,-0.8957320999941398,-1,1.0,1,360,96.0,True,0,1
ADANIPORTS,2026-08-04,1696.1,1703.1,1692.7,0.004127115146512539,0.5460630614761319,0.8337737067700104,189735.0,1015602.0,1728973794.7000003,1.4033233515354409,0.03503854239663706,-1.3081055828077615,1,0.0,1,360,96.0,True,0,1
ADANIPORTS,2026-08-05,1692.7,1708.2,1695.8,0.009156968157381762,-0.3102681184872891,1.0010537407797762,49429.0,2284778.0,3872622764.3,1.3230300901533858,0.45804216336837733,-0.8691056433143607,-1,1.0,1,360,96.0,True,0,1
ADANIPORTS,2026-08-06,1695.8,1704.0,1695.9,0.004835475881589835,0.011737089201879769,1.185446009389674,69550.0,1214325.0,2061347371.4,1.185446009389674,0.07628212651096256,-0.9095176622462176,1,0.0,1,360,96.0,True,0,1
ADANIPORTS,2026-08-07,1695.9,1695.0,1685.7,-0.0005306916681409035,0.2595870206489659,0.5722713864306812,76727.0,2323112.0,3918667452.3,1.5103244837758059,0.052959868188762194,-1.3357655643168154,1,0.0,1,360,96.0,True,0,1
ADANIPORTS,2026-08-10,1685.7,1690.0,1678.9,0.002550869075161666,-0.5502958579881589,0.650887573964497,91587.0,2157491.0,3624378170.9,1.0000000000000053,0.243945974891413,-0.45219253882311516,-1,1.0,0,360,96.0,True,0,1
ADANIPORTS,2026-08-11,1678.9,1700.0,1664.0,0.012567752695217038,-1.047058823529412,1.5235294117647113,401611.0,2053872.0,3444482645.2000003,2.44705882352942,0.6063488289145269,-1.2126976578290427,-1,1.0,0,360,96.0,True,0,1
ADANIPORTS,2026-08-12,1664.0,1669.8,1657.2,0.0034855769230768274,-0.5389867049946151,0.8623787279913817,122898.0,1434522.0,2371125095.0,1.9343633968139868,0.22278420038535085,-1.2283236994219626,-1,1.0,0,360,96.0,True,0,1
ADANIPORTS,2026-08-13,1657.2,1665.0,1653.0,0.004706734250543132,-0.11411411411411665,0.6906906906906907,87116.0,1927151.0,3181353021.2,1.7297297297297405,0.006012867536542288,-1.3228308580361947,-1,1.0,0,360,96.0,True,0,1
ADANIPORTS,2026-08-14,1653.0,1658.0,1698.0,0.003024803387779773,0.48854041013268734,0.6513872135102506,115022.0,1919318.0,3234660937.1000004,2.5814234016887787,2.034691795210386,-0.1860632615089064,1,1.0,0,360,96.0,True,0,1
ADANIPORTS,2026-08-17,1698.0,1700.0,1694.0,0.0011778563015312216,-0.588235294117645,1.082352941176476,211669.0,1539877.0,2599137011.6000004,1.5235294117647113,0.3313609467455514,-0.70414201183433,-1,0.0,0,360,96.0,True,0,1
ADANIPORTS,2026-08-18,1694.0,1691.6,1683.0,-0.0014167650531287102,-0.5497753606053424,0.9044691416410473,76938.0,1226773.0,2061510930.5,1.5783873256088938,0.5052606550555838,-0.909469179100042,-1,0.0,1,360,96.0,True,0,1
ADANIPORTS,2026-08-19,1683.0,1684.0,1679.0,0.0005941770647652778,-0.17220902612826716,0.3859857482185273,52863.0,1174507.0,1967970651.5,1.009501187648456,0.02379394444114169,-0.8387365415501669,-1,1.0,0,360,96.0,True,0,1
ADANIPORTS,2026-08-20,1679.0,1690.0,1690.5,0.00655151876116733,-0.3372781065088759,0.5680473372781011,88046.0,1633612.0,2762814300.7,1.071005917159758,0.843080211363767,-0.10686932256723791,-1,0.0,1,360,96.0,True,0,1
ADANIPORTS,2026-08-21,1690.5,1697.2,1692.5,0.003963324460218853,-0.4360122554796231,0.7482913033231231,83972.0,1083420.0,1834655895.1999998,1.0075418336082906,0.5444431293644136,-0.28997514498756427,-1,0.0,1,360,96.0,True,0,1
ADANIPORTS,2026-08-24,1692.5,1700.0,1678.6,0.004431314623338345,-0.37647058823530033,0.6470588235294118,70911.0,1029893.0,1731680412.8,1.6117647058823583,0.08266414737836403,-1.2399622106754826,-1,1.0,0,360,96.0,True,0,1
ADANIPORTS,2026-08-25,1678.6,1674.0,1695.2,-0.002740378887167827,0.36439665471923455,0.5913978494623711,105381.0,1235588.0,2080742061.1,1.6726403823178015,1.1249330397000268,-0.5416344265222306,1,1.0,1,360,96.0,True,0,1
ADANIPORTS,2026-08-26,1695.2,1711.9,1696.8,0.009851344974044496,-0.029207313511303568,0.8002803902097112,114900.0,1856953.0,3157241513.7,1.7057071090601112,0.43239453079348955,-1.221222391024901,-1,1.0,1,360,96.0,True,0,1
ADANIPORTS,2026-08-27,1696.8,1703.0,1714.0,0.0036539368222536783,-0.2231356429829634,1.0628302994715155,93977.0,1979715.0,3376642018.2,1.6324133881385765,1.165254237288127,-0.47080979284369606,-1,0.0,1,360,96.0,True,0,1
ADANIPORTS,2026-08-28,1714.0,1712.0,1705.1,-0.001166861143523934,-0.03504672897195471,1.2207943925233697,343217.0,2274823.0,3889578144.8,1.442757009345797,0.6894939815355716,-0.712866658875777,-1,1.0,1,360,96.0,True,0,1
ADANIPOWER,2025-09-01,,121.2,121.25,,0.7013201320132056,1.1963696369636987,3172895.0,16460985.0,2002341774.0,1.9389438943894344,0.778369520688238,-1.1470708725931922,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-09-02,121.25,122.35,121.4,0.009072164948453532,-0.8581937065794798,1.0625255414793602,1036335.0,10557165.0,1280827084.0,1.6755210461789924,0.5358615004122047,-0.8244023083264662,-1,0.0,0,375,100.0,True,0,1
ADANIPOWER,2025-09-03,121.4,122.2,121.65,0.006589785831960349,0.16366612111293755,0.9410801963993499,2774210.0,15121620.0,1843281447.0,1.8412438625204581,0.16339869281045694,-1.1846405228758239,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-09-04,121.65,122.6,121.35,0.0078092889436909285,0.08156606851550396,0.7340946166394711,1656765.0,8932620.0,1090814803.25,1.4681892332789537,0.12224938875304847,-1.1409942950285301,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-09-05,121.35,121.6,122.05,0.0020601565718993964,-0.4111842105263164,0.9457236842105193,687425.0,9908125.0,1204995705.5,2.055921052631579,1.486374896779541,-0.578034682080919,-1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-09-08,122.05,123.4,127.2,0.011061040557148738,3.4035656401944836,4.376012965964336,12343915.0,84404880.0,10773529767.25,5.753646677471644,1.8025078369906078,-1.9200626959247513,1,0.0,0,375,100.0,True,0,1
ADANIPOWER,2025-09-09,127.2,127.6,128.35,0.0031446540880502027,1.4890282131661436,1.9200626959247562,6738395.0,27533325.0,3542162502.25,1.9200626959247562,0.07722007722006374,-1.2741312741312738,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-09-10,128.35,129.4,126.9,0.008180755746007184,1.3523956723338504,1.7774343122101874,10079645.0,31413075.0,4076329346.25,4.018547140649141,0.1143728555089707,-3.5455585207777363,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-09-11,126.9,127.7,125.3,0.0063041765169424835,-1.1354737666405712,6.029757243539548,34707405.0,116752540.0,14771700259.5,8.30070477682067,3.4455445544554486,-1.7821782178217838,-1,1.0,1,375,100.0,True,0,1
ADANIPOWER,2025-09-12,125.3,125.6,129.7,0.002394253790901857,1.4331210191082855,1.8710191082802616,6692850.0,46068555.0,5920050077.5,3.6226114649681507,2.119309262166391,-0.43171114599687144,1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-09-15,129.7,131.3,129.35,0.012336160370084892,0.41888804265040047,1.7897943640517853,10201165.0,38315755.0,5016752382.25,3.998476770753998,0.6825938566553003,-2.8441410693970437,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-09-16,129.35,129.4,127.65,0.00038654812524163695,-0.8114374034003169,1.15919629057187,3421910.0,22559855.0,2888320541.5,1.9319938176197835,0.23373587845734178,-0.9349435138293671,-1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-09-17,127.65,128.0,126.15,0.0027418723070895545,-0.9375000000000022,1.1328125000000133,2324690.0,20774235.0,2623535793.75,1.8359375000000067,0.03943217665614007,-0.8675078864353258,-1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-09-18,126.15,126.7,126.7,0.004359889021006813,-0.8287292817679481,1.3022888713496379,2299175.0,19766475.0,2492906280.5,1.46014206787687,1.114206128133688,-0.19896538002387443,-1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-09-19,126.7,135.2,143.2,0.06708760852407258,-0.18491124260354708,2.66272189349112,44381515.0,428241390.0,59852370475.0,8.542899408284011,7.150796591330133,-1.407928862541663,-1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-09-22,143.2,148.2,170.25,0.034916201117318524,10.6612685560054,12.85425101214574,24396820.0,133534354.0,22343856966.05,15.485829959514163,3.8109756097560954,-0.8231707317073123,1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-09-23,170.25,179.9,163.25,0.05668135095447879,-7.170650361311848,10.172317954419112,50824807.0,188632897.0,31224035624.049995,12.47915508615897,0.8682634730538874,-4.041916167664672,-1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-09-24,163.25,163.25,144.9,0.0,-3.552833078101081,4.349157733537515,14460172.0,135121408.0,20470924653.800003,13.231240428790194,0.3175611305176185,-9.749126706891076,-1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-09-25,144.9,145.5,150.8,0.0041407867494822614,4.570446735395195,5.360824742268049,29166723.0,157056380.0,23557415523.85,5.773195876288663,1.1501807426881339,-4.337824515280964,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-09-26,150.8,151.35,146.7,0.003647214854111347,-2.7089527585067663,4.49289725801124,15007308.0,64082106.0,9408652881.85,5.417905517013557,0.8488964346349714,-1.7317487266553577,-1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-09-29,146.7,148.7,147.6,0.013633265167007469,-0.7061197041022038,2.1856086079354404,6190148.0,42639371.0,6244092856.849999,3.6314727639542745,0.5756857433118823,-2.3366068405011986,-1,1.0,1,375,100.0,True,0,1
ADANIPOWER,2025-09-30,147.6,148.0,145.0,0.0027100271002711285,-1.858108108108103,2.4662162162162202,4401648.0,22157508.0,3207581564.5,2.939189189189185,0.103270223752161,-0.9294320137693601,-1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-10-01,145.0,144.95,153.0,-0.00034482758620701937,2.104173853052793,2.476716109003107,5986578.0,62664987.0,9384608600.509998,5.857192135219048,3.5810810810810834,-1.1013513513513429,1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-10-03,153.0,152.9,147.48,-0.0006535947712418277,-4.251144538914319,6.442119032047086,59191421.0,118431422.0,17334162310.940002,6.442119032047086,1.6734972677595605,-0.43032786885245367,-1,0.0,0,375,100.0,True,0,1
ADANIPOWER,2025-10-06,147.48,148.0,151.91,0.003525901817195587,0.3581081081081017,1.2905405405405384,7331897.0,68192931.0,10278086863.03,3.7905405405405497,3.0027603851073836,-0.17504881168787234,1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-10-07,151.91,151.99,151.51,0.0005266276084523458,0.901375090466483,2.072504770050665,6960738.0,55027393.0,8428798834.48,3.3225870123034484,1.330203442879485,-1.532342201356296,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-10-08,151.51,151.7,148.7,0.0012540426374496594,-0.25049439683585417,1.252471984179305,8230601.0,45627631.0,6846199679.56,2.689518787079771,0.026434047052625864,-1.9164684113137764,-1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-10-09,148.7,149.4,148.7,0.00470746469401484,-0.33467202141901353,1.0240963855421694,3455321.0,25923491.0,3853156264.15,1.700133868808562,0.7253190060443115,-0.980523841504366,-1,1.0,1,375,100.0,True,0,1
ADANIPOWER,2025-10-10,148.7,149.1,150.02,0.0026899798251514007,-0.24815560026827388,0.590207914151573,1854341.0,23604969.0,3521438395.9,1.9785378940308442,1.3850601761581371,-0.5983997848450162,-1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-10-13,150.02,148.0,154.4,-0.013464871350486685,0.4729729729729737,1.3040540540540395,2507416.0,64664533.0,9886132501.36,5.560810810810804,4.741089441829205,-0.4707464694014729,1,1.0,1,375,100.0,True,0,1
ADANIPOWER,2025-10-14,154.4,155.01,153.8,0.003950777202072375,1.0579962583059155,2.3224308109154213,5701809.0,52515095.0,8151340620.809999,3.03206244758402,0.5426109160548975,-2.457708266836889,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-10-15,153.8,154.85,157.51,0.006827048114434131,-0.6393283823054485,1.1107523409751365,3177102.0,64326373.0,9974381333.029999,4.8886018727801055,2.690757831795132,-2.2292993630573243,-1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-10-16,157.51,158.1,156.5,0.0037457939178464628,-1.0120177103099315,1.657179000632496,14325872.0,60519882.0,9484413104.48,2.0177103099304223,1.3993610223642206,-0.6389776357827448,-1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-10-17,156.5,157.26,166.14,0.004856230031948794,3.0586290220017798,3.541905125270249,10484818.0,170550016.0,28085441237.0,7.14104031540124,3.6589128154501216,-0.25297710865674894,1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-10-20,166.14,168.05,169.72,0.011496328397736955,1.3864921154418175,2.7075275215709675,14503511.0,106913495.0,18163778875.41,3.2728354656352274,1.0682004930156141,-1.7196854090855807,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-10-23,169.0,171.05,165.22,0.012130177514793061,-1.2569424144986852,2.2274188833674375,6684128.0,54796566.0,9194793448.47,4.741303712364813,1.077560686796919,-2.7531083481349916,-1,1.0,1,375,100.0,True,0,1
ADANIPOWER,2025-10-24,165.22,164.45,167.82,-0.0046604527296938425,1.9154758285193196,2.432350258437215,7108326.0,44087462.0,7390803549.73,3.1498935846761977,0.9427207637231483,-0.721957040572796,1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-10-27,167.82,168.5,162.0,0.004051960433798074,0.4451038575667754,1.6379821958457088,5040590.0,51356090.0,8489090630.47,4.611275964391697,0.24815361890693222,-4.283604135893649,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-10-28,162.0,163.7,162.42,0.01049382716049374,-0.8124618204031653,1.447770311545513,4378104.0,29646436.0,4823298081.5,1.9059254734270035,1.1393730368910449,-0.7821641928927869,-1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-10-29,162.42,163.28,162.0,0.005294914419406549,-0.31847133757962887,1.1758941695247351,3722578.0,67698096.0,11135155029.69,4.072758451739348,3.4652248709756694,-0.6205455885966993,-1,1.0,1,375,100.0,True,0,1
ADANIPOWER,2025-10-30,162.0,163.7,162.25,0.01049382716049374,-0.5009163103237624,1.056811240073316,5271566.0,64641971.0,10486799066.560001,2.7489309712889436,1.117387033398809,-1.6453831041257416,-1,1.0,1,375,100.0,True,0,1
ADANIPOWER,2025-10-31,162.25,161.6,157.95,-0.004006163328197254,-1.1262376237623717,1.5717821782178347,6065897.0,44462817.0,7063937046.099999,2.6237623762376296,0.231568406559024,-1.4269620728501686,-1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-11-03,157.95,158.99,156.8,0.006584362139917754,-0.5849424492106459,1.1887540096861529,3269215.0,22139897.0,3492629578.9500003,1.817724385181467,0.4302163735290465,-1.240035429583708,-1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-11-04,156.8,156.0,157.81,-0.005102040816326592,-0.7564102564102559,1.9551282051282124,4351695.0,41119228.0,6454656459.94,4.0320512820512775,3.022865262885932,-1.0399173233432313,-1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-11-06,157.81,158.36,153.15,0.003485203725999586,-0.8840616317251859,1.1429653953018453,2179164.0,24040017.0,3714717237.0300007,3.820409194240959,0.02548419979611083,-2.949796126401627,-1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-11-07,153.15,152.99,151.69,-0.0010447273914462318,-0.15033662330872222,1.862866854042744,3185297.0,36458741.0,5570661109.33,2.5753317210275166,1.3288819062581947,-1.2503273108143476,-1,1.0,1,375,100.0,True,0,1
ADANIPOWER,2025-11-10,151.69,152.75,150.25,0.00698793592194602,0.7528641571194816,1.0736497545008095,2459925.0,19300893.0,2933630052.79,3.260229132569551,0.3768680961663273,-2.8589993502274202,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-11-11,150.25,151.49,151.25,0.00825291181364407,-0.6865139613175919,1.3994323057627596,2280577.0,42248031.0,6312846865.76,3.425968710805992,0.9637753406447347,-2.4858757062146797,-1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-11-12,151.25,152.0,151.75,0.0049586776859504855,-0.33552631578946945,0.9473684210526301,2352942.0,27116871.0,4130860668.53,2.0526315789473717,1.5116509340550532,-0.5478909498976892,-1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-11-13,151.75,151.98,152.1,0.001515650741350738,0.38820897486511186,0.690880378997244,1179437.0,20441473.0,3124722142.6099997,1.7765495459928866,1.068362063315198,-0.7013174280658063,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-11-14,152.1,152.46,153.96,0.002366863905325589,1.0756919847828783,1.377410468319574,2722615.0,26614640.0,4108601868.21,2.4858979404434085,1.2264763140817703,-0.5191434133679285,1,0.0,0,375,100.0,True,0,1
ADANIPOWER,2025-11-17,153.96,155.35,153.2,0.009028319043907329,-0.9333762471837703,1.1715481171548074,2354558.0,14935833.0,2295242284.4400005,1.512713228194396,0.435347628330085,-0.5847953216374324,-1,1.0,0,375,100.0,True,0,1
ADANIPOWER,2025-11-18,153.2,153.15,149.85,-0.00032637075718000563,-0.09141364675155916,0.9271955599085782,1755092.0,22371997.0,3377387399.85,3.1080639895527202,0.5685902882164529,-2.5423174955885197,-1,1.0,1,375,100.0,True,0,1
ADANIPOWER,2025-11-19,149.85,150.3,151.26,0.0030030030030030463,0.9314703925482171,1.330671989354624,3225449.0,21202249.0,3216423710.87,1.7099135063206872,0.6328279499011158,-0.5866842452208254,1,0.0,0,375,100.0,True,0,1
ADANIPOWER,2025-11-20,151.26,152.29,151.15,0.0068094671426681685,0.5515792238492301,0.9849628997307769,1966498.0,11310907.0,1723170320.3600001,1.5759406395692468,0.1632599751844932,-1.3909749885718026,1,0.0,1,375,100.0,True,0,1
ADANIPOWER,2025-11-21,151.15,151.0,149.8,-0.000992391663910075,-0.4966887417218513,1.0397350993377439,1208428.0,9550402.0,1429267847.4899998,1.5165562913907231,0.09983361064891394,-0.8985024958402588,-1,1.0,0,375,100.0,True,0,1
